DOMAIN (L0),Code,SUB DOMAIN (L1),Code,CATEGORY (L2),Code,SUBCATEGORY (L3),Code,PRODUCT TYPE (L4),Product type Enum Codes,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image 1,Image 2,Image 3,Image 4 / Video 1,Image 5 / Video 2,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),GTIN / HSN / EAN,Gender,Concern,Ingredient,Conscious,Pack Size,Preference,Formulation,Skin Type,Age Group,Occasion,Fragrance Family,Hair Type,Benefit,Warranty,Jewellery Type,Pattern,Extension Type,Extension Colour,Finish,Coverage,Skin Tone,SPF,Bristle Type,Brush Type,Flavour
Retail,RET,Beauty & Personal Care,RET-13,Make Up,RET-13-14,Make-up Remover,RET-13-14-16,Makeup Cleansing Creams,RET-13-14-16-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Make Up,RET-13-14,Make-up Remover,RET-13-14-16,Makeup Cleansing Foams,RET-13-14-16-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Make Up,RET-13-14,Make-up Remover,RET-13-14-16,Makeup Cleansing Gels,RET-13-14-16-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Make Up,RET-13-14,Make-up Remover,RET-13-14-16,Makeup Cleansing Milk,RET-13-14-16-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Make Up,RET-13-14,Make-up Remover,RET-13-14-16,Makeup Cleansing Oils,RET-13-14-16-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Make Up,RET-13-14,Make-up Remover,RET-13-14-16,Makeup Cleansing Water,RET-13-14-16-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Make Up,RET-13-14,Make-up Remover,RET-13-14-16,Makeup Cleansing Wipes,RET-13-14-16-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Make Up,RET-13-14,Make-up Palettes,RET-13-14-17,Make-up Palettes,RET-13-14-17-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Make Up,RET-13-14,Make-up Sets & Kits,RET-13-14-18,Make-up Kits,RET-13-14-18-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Make Up,RET-13-14,Make-up Sets & Kits,RET-13-14-18,Make-up Brush sets,RET-13-14-18-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,OI,OI,
Retail,RET,Beauty & Personal Care,RET-13,Make Up,RET-13-14,Make-up Sets & Kits,RET-13-14-18,Make-up Combos,RET-13-14-18-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Shaving,RET-13-15-10,Shaving Oils,RET-13-15-10-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Shaving,RET-13-15-10,Aftershave Lotion,RET-13-15-10-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Shaving,RET-13-15-10,Preshave Lotion,RET-13-15-10-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Shaving,RET-13-15-10,Shaving Gels,RET-13-15-10-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Shaving,RET-13-15-10,Shaving Creams,RET-13-15-10-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Shaving,RET-13-15-10,Shaving Foams,RET-13-15-10-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Shaving,RET-13-15-10,Shaving Soaps,RET-13-15-10-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Shaving,RET-13-15-10,Shaving Alums,RET-13-15-10-17,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Shaving,RET-13-15-10,Men's Grooming Combo Kit,RET-13-15-10-18,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Oil,RET-13-15-11-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Butter,RET-13-15-11-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Softener,RET-13-15-11-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Wash,RET-13-15-11-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Wax,RET-13-15-11-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Moustache Oil,RET-13-15-11-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Comb,RET-13-15-11-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Moustache Wax,RET-13-15-11-17,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Kits,RET-13-15-11-18,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Gel,RET-13-15-11-19,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Balm,RET-13-15-11-1A,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Cream,RET-13-15-11-1B,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Serum,RET-13-15-11-1C,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Mist,RET-13-15-11-1D,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Colour,RET-13-15-11-1E,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Men's Grooming,RET-13-15,Beard Care,RET-13-15-11,Beard Shampoo,RET-13-15-11-1F,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,MC,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Body Wash & Soaps,RET-13-16-10-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Body Oils,RET-13-16-10-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Hair Oils,RET-13-16-10-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Baby Lotions,RET-13-16-10-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Baby Creams,RET-13-16-10-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Baby Powders,RET-13-16-10-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Shampoos & Conditioners,RET-13-16-10-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Sunscreen Lotions,RET-13-16-10-17,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Sunscreen Creams,RET-13-16-10-18,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Wipes & Buds,RET-13-16-10-19,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Teeth & Dental Care,RET-13-16-10-1A,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Rash Creams,RET-13-16-10-1B,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Diapers,RET-13-16-10-1C,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Diaper Accessories,RET-13-16-10-1D,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Bath Accessories,RET-13-16-10-1E,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Baby Grooming,RET-13-16-10-1F,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Baby Care,RET-13-16-10,Baby Bedding,RET-13-16-10-20,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Kids Care,RET-13-16-11,Nutritional Supplement,RET-13-16-11-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Kids Care,RET-13-16-11,Body Wash & Soaps,RET-13-16-11-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Kids Care,RET-13-16-11,Lotions & Creams,RET-13-16-11-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Kids Care,RET-13-16-11,Hair Care,RET-13-16-11-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Kids Care,RET-13-16-11,Sunscreen,RET-13-16-11-14,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Kids Care,RET-13-16-11,Dental Care,RET-13-16-11-15,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Kids Care,RET-13-16-11,Kids Makeup,RET-13-16-11-16,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Maternity Care,RET-13-16-12,Stretch Mark Creams & Oils,RET-13-16-12-10,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Maternity Care,RET-13-16-12,Breast Firming Gels & Creams,RET-13-16-12-11,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Maternity Care,RET-13-16-12,Nipple Creams,RET-13-16-12-12,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
Retail,RET,Beauty & Personal Care,RET-13,Mom & Baby,RET-13-16,Maternity Care,RET-13-16-12,Nutritional Supplements,RET-13-16-12-13,,MC,MC,MC,MC,MC,MC,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,OI,OI,MI,MI,MI,MI,MI,MI,OI,,OI,OI,OI,MI,OI,OI,OI,OI,,,,,,,,,,,,,,,,
